0.009, -0.025, -0.000725907323399351, 0, 0.00166529909312886
0.009, -0.0245, -0.000767777605378717, 0, 0.00173397799632437
0.009, -0.024, -0.000812596029282886, 0, 0.00180626428214285
0.009, -0.0235, -0.000860605574407912, 0, 0.00188238317255876
0.009, -0.023, -0.000912072005959195, 0, 0.00196257589089743
0.009, -0.0225, -0.00096728626250852, 0, 0.00204710092774551
0.009, -0.022, -0.00102656712076111, 0, 0.00213623542012448
0.009, -0.0215, -0.001090264173537, 0, 0.0022302766564058
0.009, -0.021, -0.00115876116216841, 0, 0.00232954372137341
0.009, -0.0205, -0.00123247971073374, 0, 0.00243437929818708
0.009, -0.02, -0.00131188351688226, 0, 0.00254515164688046
0.009, -0.0195, -0.00139748306269351, 0, 0.00266225678258738
0.009, -0.019, -0.00148984091936673, 0, 0.00278612088111937
0.009, -0.0185, -0.00158957773193256, 0, 0.00291720294506405
0.009, -0.018, -0.00169737898511384, 0, 0.00305599777056424
0.009, -0.0175, -0.00181400266956256, 0, 0.0032030392637988
0.009, -0.017, -0.00194028798977791, 0, 0.00335890416748557
0.009, -0.0165, -0.00207716528211704, 0, 0.003524216272216
0.009, -0.016, -0.00222566734482121, 0, 0.00369965120611756
0.009, -0.0155, -0.00238694242369929, 0, 0.00388594192057579
0.009, -0.015, -0.00256226914942627, 0, 0.00408388502136777
0.009, -0.0145, -0.00275307378850656, 0, 0.00429434813606303
0.009, -0.014, -0.00296095025408117, 0, 0.00451827856338358
0.009, -0.0135, -0.00318768343068371, 0, 0.0047567135231649
0.009, -0.013, -0.00343527650660702, 0, 0.00501079242334482
0.009, -0.0125, -0.00370598318948187, 0, 0.0052817716925593
0.009, -0.012, -0.00400234591987019, 0, 0.00557104290714099
0.009, -0.0115, -0.00432724151491304, 0, 0.00588015518952706
0.009, -0.011, -0.00468393609863908, 0, 0.00621084320070549
0.009, -0.0105, -0.00507615174914556, 0, 0.00656506253643553
0.009, -0.01, -0.00550814807554252, 0, 0.00694503503269309
0.009, -0.0095, -0.00598482301664956, 0, 0.00735330749413992
0.009, -0.009, -0.00651183865746763, 0, 0.0077928288446875
0.009, -0.0085, -0.00709577997960389, 0, 0.00826705292622094
0.009, -0.008, -0.00774435748553901, 0, 0.00878007757656312
0.009, -0.0075, -0.0084666689999529, 0, 0.00933683593705291
0.009, -0.007, -0.00927354231983625, 0, 0.00994336444885545
0.009, -0.0065, -0.0101779897747421, 0, 0.0106071859674641
0.009, -0.006, -0.0111958197011207, 0, 0.0113378700329961
0.009, -0.0055, -0.0123464705498403, 0, 0.0121478735207983
