# radius = 1,
# length = 1,
# E-field = 1,
# omega = 1e+09,
# mode = TM011,
z, 0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1
0, -1.83697019872103e-16, -1.81050719071101e-16, -1.73226090972541e-16, -1.60560476627967e-16, -1.43598114347741e-16, -1.23064096575156e-16, -9.98297628505483e-17, -7.48712665519278e-17, -4.92233912242467e-17, -2.3930923281197e-17, -2.43927843507033e-31, 
0.01, -1.83606376481801e-16, -1.80961381470498e-16, -1.73140614353566e-16, -1.60481249725101e-16, -1.43527257346715e-16, -1.2300337187235e-16, -9.97805028888782e-17, -7.48343221015432e-17, -4.91991024520836e-17, -2.39191148151654e-17, -2.43807479841145e-31, 
0.02, -1.83334535764978e-16, -1.80693456834117e-16, -1.72884268851743e-16, -1.60243647203893e-16, -1.43314756270945e-16, -1.22821257691884e-16, -9.96327716175029e-17, -7.47235252101016e-17, -4.91262601056799e-17, -2.3883701070601e-17, -2.43446507627888e-31, 
0.03, -1.82881765995602e-16, -1.80247209571225e-16, -1.72457307449135e-16, -1.59847903549345e-16, -1.42960820833334e-16, -1.22517933758465e-16, -9.93867148293514e-17, -7.45389852207582e-17, -4.90049360716371e-17, -2.3824716996594e-17, -2.42845283103255e-31, 
0.04, -1.82248514002771e-16, -1.79623080073996e-16, -1.71860151505097e-16, -1.59294409312665e-16, -1.42465800325431e-16, -1.22093699416197e-16, -9.90425753527669e-17, -7.42808842522026e-17, -4.88352500821292e-17, -2.37422208033044e-17, -2.42004399603265e-31, 
0.05, -1.81435404729749e-16, -1.78821684282892e-16, -1.71093390340451e-16, -1.58583710725841e-16, -1.41830183272711e-16, -1.21548973333155e-16, -9.86006928118642e-17, -7.39494770189298e-17, -4.86173695967415e-17, -2.3636293904515e-17, -2.40924686978412e-31, 
0.06, -1.80443240617221e-16, -1.77843813078804e-16, -1.70157780655895e-16, -1.57716509162573e-16, -1.41054596952466e-16, -1.2088429308822e-16, -9.8061503291362e-17, -7.3545090579868e-17, -4.8351509637208e-17, -2.35070408372861e-17, -2.39607210774702e-31, 
0.07, -1.7927300081138e-16, -1.7669043150255e-16, -1.69054245785229e-16, -1.56693660446107e-16, -1.40139806774757e-16, -1.20100314640543e-16, -9.74255389062201e-17, -7.30681240156103e-17, -4.8037932575211e-17, -2.33545891587903e-17, -2.38053271182086e-31, 
0.08, -1.7792584019763e-16, -1.75362677802498e-16, -1.6778387478414e-16, -1.55516174004636e-16, -1.39086715527045e-16, -1.19197811682204e-16, -9.66934272765056e-17, -7.25190480345706e-17, -4.76769478734522e-17, -2.31790893204285e-17, -2.36264401751332e-31, 
0.09, -1.76403088260852e-16, -1.73861862311248e-16, -1.66347921355431e-16, -1.54185211875117e-16, -1.37896362483251e-16, -1.1817767487466e-16, -9.58658909080082e-17, -7.18984045084516e-17, -4.726891178025e-17, -2.29807145193528e-17, -2.34242367880598e-31, 
0.1, -1.74706247773364e-16, -1.72189466152493e-16, -1.64747802611772e-16, -1.52702087556483e-16, -1.36569922378115e-16, -1.17040910969778e-16, -9.49437464792138e-17, -7.12068059374823e-17, -4.68142269779655e-17, -2.27596605275418e-17, -2.31989165073189e-31, 
0.11, -1.72836993311864e-16, -1.70347139779333e-16, -1.62985097677179e-16, -1.51068264713378e-16, -1.35108704247879e-16, -1.1578864181629e-16, -9.39279040353418e-17, -7.04449348459546e-17, -4.63133421856039e-17, -2.25161454985972e-17, -2.29507016968244e-31, 
0.12, -1.70797169604828e-16, -1.68336701345469e-16, -1.61061546128608e-16, -1.49285355731693e-16, -1.33514150138422e-16, -1.14422103252661e-16, -9.28193660902403e-17, -6.96135431086541e-17, -4.57667517159827e-17, -2.22504097524526e-17, -2.26798373146269e-31, 
0.13, -1.68588789711985e-16, -1.66160134910914e-16, -1.58979046279204e-16, -1.47355120127341e-16, -1.31787833682136e-16, -1.12942643887469e-16, -9.16192266370255e-17, -6.87134512088501e-17, -4.51749949879047e-17, -2.1962715538207e-17, -2.23865906711698e-31, 
0.14, -1.66214033037667e-16, -1.63819588483957e-16, -1.56739653304895e-16, -1.45279462809822e-16, -1.29931458544945e-16, -1.11351723768492e-16, -9.03286700684433e-17, -6.77455474285785e-17, -4.45386559938169e-17, -2.16533467753159e-17, -2.20712511654861e-31, 
0.15, -1.63675243180004e-16, -1.61317371901346e-16, -1.54345577216182e-16, -1.43060432202312e-16, -1.27946856744984e-16, -1.09650912941811e-16, -8.89489700080161e-17, -6.6710786972014e-17, -4.38583627234803e-17, -2.13226087733978e-17, -2.17341299995966e-31, 
0.16, -1.60974925618074e-16, -1.5865595454875e-16, -1.51799180677124e-16, -1.40700218220114e-16, -1.25835986844628e-16, -1.07841889902372e-16, -8.74814880531302e-17, -6.56101910227991e-17, -4.31347865442199e-17, -2.09708279309301e-17, -2.13755598713908e-31, 
0.17, -1.58115745239298e-16, -1.55837962923781e-16, -1.49102976673675e-16, -1.38201150109475e-16, -1.23600932017618e-16, -1.05926439937509e-16, -8.59276724313039e-17, -6.44448457362589e-17, -4.23686415383663e-17, -2.05983514131333e-17, -2.09958946462945e-31, 
0.18, -1.55100523709515e-16, -1.52866178043951e-16, -1.46259626033669e-16, -1.35565694148906e-16, -1.21243897993229e-16, -1.03906453365081e-16, -8.42890565709616e-17, -6.32159011674977e-17, -4.15606837985423e-17, -2.02055468093609e-17, -2.05955090080474e-31, 
