# radius = 1,
# length = 1,
# E-field = 1,
# omega = 2e+09,
# mode = TM011,
z, 0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1
0, 0, 2.25901517552415e-26, 4.42051942043425e-26, 6.39167856398507e-26, 8.08877643603754e-26, 9.44119726902608e-26, 1.03947496968892e-25, 1.09141668451118e-25, 1.09846595723712e-25, 1.06124487570219e-25, 9.82425505247431e-26, 
0.01, 0, 2.25678635031117e-26, 4.41615797778194e-26, 6.38537230518211e-26, 8.0807957597419e-26, 9.43188224593905e-26, 1.03844938648531e-25, 1.09033985375295e-25, 1.09738217141416e-25, 1.06019781353026e-25, 9.81456209087008e-26, 
0.02, 0, 2.25010867082709e-26, 4.40309086244661e-26, 6.36647841669564e-26, 8.05688522693826e-26, 9.40397393881847e-26, 1.03537668438286e-25, 1.08711361123731e-25, 1.09413509115278e-25, 1.0570607592905e-25, 9.78552145974855e-26, 
0.03, 0, 2.23900849082208e-26, 4.38136964436269e-26, 6.33507146407173e-26, 8.01713920157593e-26, 9.35758248900245e-26, 1.03026898993297e-25, 1.08175068946954e-25, 1.08873753119532e-25, 1.0518460935028e-25, 9.73724776921336e-26, 
0.04, 0, 2.22352961763544e-26, 4.35108004725448e-26, 6.29127539620392e-26, 7.96171454305879e-26, 9.29289098234918e-26, 1.02314646087215e-25, 1.07427225345177e-25, 1.08121079324502e-25, 1.04457439607069e-25, 9.6699315334669e-26, 
0.05, 0, 2.20373313930802e-26, 4.31234161032376e-26, 6.23526305616356e-26, 7.89082998719287e-26, 9.21015472668067e-26, 1.01403720656864e-25, 1.06470781715439e-25, 1.07158458189794e-25, 1.0352743650618e-25, 9.58383841893779e-26, 
0.06, 0, 2.17969718349562e-26, 4.26530721648319e-26, 6.16725549906719e-26, 7.80476528293611e-26, 9.10970024419945e-26, 1.00297717708754e-25, 1.05309512703789e-25, 1.05989688741246e-25, 1.02398270344975e-25, 9.47930819581689e-26, 
0.07, 0, 2.15151660913484e-26, 4.21016248899728e-26, 6.08752111967296e-26, 7.70386008835699e-26, 8.99192398285459e-26, 9.90010021312375e-26, 1.03948001308483e-25, 1.04619383577913e-25, 1.01074397426424e-25, 9.35675339713952e-26, 
0.08, 0, 2.11930263207821e-26, 4.1471250589122e-26, 5.99637459314918e-26, 7.58851263015932e-26, 8.85729075174276e-26, 9.75186914682856e-26, 1.02391620792982e-25, 1.03052950668239e-25, 9.95610424721172e-26, 9.21665769070611e-26, 
